sz v	NT10	0	1463165468	7	24.0	15
sz v	NT10	0	1463501458	7	24.0	15
sz v	NT10	0	1463416439	7	24.0	15
sz v	NT9	0	1463232940	4	24.0	15
sz v	NT9	0	1463339044	2	24.0	15
sz v	NT9	0	1464614838	7	24.0	15
sz v	NT9	0	1464634022	7	24.0	15
sz v	NT9	0	1463345854	4	24.0	15
sz v	NT9	0	1463494408	7	24.0	15
sz v	NT9	0	1464622089	7	24.0	15
sz v	NT9	0	1464615853	6	24.0	15
sz v	NT9	0	1463230217	4	24.0	15
sz v	NT9	0	1464628463	5	24.0	15
sz v	NT9	0	1463091812	5	24.0	15
sz v	AT4	0	1463924884	3	24.0	15
sz v	AT4	0	1462990524	2	24.0	15
sz v	AT4	0	1463953760	4	24.0	15
sz v	AT4	0	1463932979	5	24.0	15
sz v	AT4	0	1463060268	1	24.0	15
sz v	AT4	0	1463602101	4	24.0	15
sz v	AT4	0	1463434688	3	24.0	15
sz v	AT4	0	1463430622	2	24.0	15
sz v	AT4	0	1463934119	7	24.0	15
sz v	AT4	0	1463954986	1	24.0	15
sz v	NT8	0	1463392863	6	24.0	15
sz v	NT8	0	1463155878	6	24.0	15
sz v	NT8	0	1463223469	5	24.0	15
sz v	NT8	0	1464189061	7	24.0	15
sz v	NT8	0	1463478140	3	24.0	15
sz v	AT5	0	1463776566	5	24.0	15
sz v	AT5	0	1463259515	3	24.0	15
sz v	AT5	0	1464093820	5	24.0	15
sz v	AT5	0	1464116511	4	24.0	15
sz v	AT5	0	1463650222	7	24.0	15
sz v	AT5	0	1463346155	3	24.0	15
sz v	AT5	0	1463262579	4	24.0	15
sz v	AT6	0	1463066048	2	24.0	15
sz v	AT6	0	1463153213	5	24.0	15
sz v	AT6	0	1463153889	7	24.0	15
sz v	AT6	0	1463212300	6	24.0	15
sz v	AT6	0	1463653367	3	24.0	15
sz v	VT2	0	1463524709	2	24.0	15
sz v	VT2	0	1463771502	5	24.0	15
sz v	VT2	0	1463747815	5	24.0	15
sz v	VT2	0	1463763813	2	24.0	15
sz v	VT2	0	1463738868	2	24.0	15
sz v	VT2	0	1463765502	3	24.0	15
sz v	VT2	0	1463240275	5	24.0	15
sz v	VT2	0	1463172770	7	24.0	15
sz v	VT2	0	1464643519	2	24.0	15
sz v	VT1	0	1463138729	1	24.0	15
sz v	VT1	0	1464341364	4	24.0	15
sz v	VT1	0	1463170367	1	24.0	15
sz v	VT1	0	1463138891	1	24.0	15
sz v	VT1	0	1463139948	2	24.0	15
sz v	VT1	0	1464257166	6	24.0	15
sz v	VT1	0	1463171614	2	24.0	15
sz v	VT1	0	1463169611	3	24.0	15
sz v	VT3	0	1464540710	5	24.0	15
sz v	VT3	0	1463349319	5	24.0	15
sz v	VT3	0	1464542193	5	24.0	15
sz v	VT3	0	1463343294	2	24.0	15
sz v	VT3	0	1463583354	5	24.0	15
sz v	VT3	0	1462952254	3	24.0	15
sz v	VT3	0	1463253348	2	24.0	15
sz v	VT3	0	1464542574	7	24.0	15
sz v	VT3	0	1463421796	7	24.0	15
sz v	VT3	0	1463252430	1	24.0	15
sz v	VT3	0	1464529199	7	24.0	15
sz v	AT2	0	1463240275	3	24.0	15
sz v	AT2	0	1463763813	4	24.0	15
sz v	AT2	0	1464643519	2	24.0	15
sz v	AT2	0	1463172770	2	24.0	15
sz v	AT2	0	1463524709	3	24.0	15
sz v	AT2	0	1463747815	3	24.0	15
sz v	AT2	0	1463771502	3	24.0	15
sz v	AT2	0	1463765502	3	24.0	15
sz v	AT2	0	1463738868	1	24.0	15
sz v	AT3	0	1463253348	2	24.0	15
sz v	AT3	0	1463421796	4	24.0	15
sz v	AT3	0	1463343294	4	24.0	15
sz v	AT3	0	1464542193	4	24.0	15
sz v	AT3	0	1464542574	4	24.0	15
sz v	AT3	0	1463349319	1	24.0	15
sz v	AT3	0	1464529199	2	24.0	15
sz v	AT3	0	1464540710	4	24.0	15
sz v	AT3	0	1463583354	6	24.0	15
sz v	AT3	0	1462952254	4	24.0	15
sz v	AT3	0	1463252430	6	24.0	15
sz v	NT6	0	1463153889	4	24.0	15
sz v	NT6	0	1463212300	5	24.0	15
sz v	NT6	0	1463153213	7	24.0	15
sz v	NT6	0	1463066048	4	24.0	15
sz v	NT6	0	1463653367	6	24.0	15
sz v	VT10	0	1463416005	3	24.0	15
sz v	VT10	0	1463414516	2	24.0	15
sz v	VT10	0	1463165468	6	24.0	15
sz v	VT10	0	1463416439	4	24.0	15
sz v	VT10	0	1463341840	3	24.0	15
sz v	VT10	0	1463501458	6	24.0	15
sz v	NT7	0	1464597202	4	24.0	15
sz v	NT7	0	1463074702	2	24.0	15
sz v	NT7	0	1463323588	5	24.0	15
sz v	NT7	0	1464602684	7	24.0	15
sz v	NT7	0	1463822699	4	24.0	15
sz v	NT7	0	1463827073	6	24.0	15
sz v	NT7	0	1463337698	5	24.0	15
sz v	NT7	0	1463217412	3	24.0	15
sz v	NT7	0	1464597704	4	24.0	15
sz v	NT5	0	1463650222	4	24.0	15
sz v	NT5	0	1463346155	6	24.0	15
sz v	NT5	0	1464116511	4	24.0	15
sz v	NT5	0	1463776566	6	24.0	15
sz v	NT5	0	1463262579	3	24.0	15
sz v	NT5	0	1464093820	7	24.0	15
sz v	NT5	0	1463259515	5	24.0	15
sz v	AT1	0	1463171614	5	24.0	15
sz v	AT1	0	1463139948	1	24.0	15
sz v	AT1	0	1464341364	3	24.0	15
sz v	AT1	0	1464257166	2	24.0	15
sz v	AT1	0	1463138729	4	24.0	15
sz v	AT1	0	1463169611	4	24.0	15
sz v	AT1	0	1463170367	1	24.0	15
sz v	AT1	0	1463138891	1	24.0	15
sz v	VT4	0	1462990524	3	24.0	15
sz v	VT4	0	1463602101	4	24.0	15
sz v	VT4	0	1463430622	2	24.0	15
sz v	VT4	0	1463932979	5	24.0	15
sz v	VT4	0	1463060268	2	24.0	15
sz v	VT4	0	1463954986	4	24.0	15
sz v	VT4	0	1463934119	5	24.0	15
sz v	VT4	0	1463434688	2	24.0	15
sz v	VT4	0	1463924884	5	24.0	15
sz v	VT4	0	1463953760	4	24.0	15
sz v	VT9	0	1463494408	2	24.0	15
sz v	VT9	0	1463232940	4	24.0	15
sz v	VT9	0	1464614838	4	24.0	15
sz v	VT9	0	1464615853	3	24.0	15
sz v	VT9	0	1463339044	1	24.0	15
sz v	VT9	0	1463345854	5	24.0	15
sz v	VT9	0	1464628463	3	24.0	15
sz v	VT9	0	1464634022	4	24.0	15
sz v	VT9	0	1463230217	4	24.0	15
sz v	VT9	0	1463091812	3	24.0	15
sz v	VT9	0	1464622089	3	24.0	15
d ni	NT1	5.19	1463170367	1	177.0	8
d ni	NT1	5.19	1463171614	2	177.0	8
d ni	NT1	5.19	1464341364	5	177.0	8
d ni	NT1	5.19	1464257166	3	177.0	8
d ni	NT1	5.19	1463139948	4	177.0	8
d ni	NT1	5.19	1463138729	6	177.0	8
d ni	NT1	5.19	1463138891	4	177.0	8
d ni	NT1	5.19	1463169611	3	177.0	8
d ni	AT8	5.19	1463392863	1	177.0	8
d ni	AT8	5.19	1464189061	7	177.0	8
d ni	AT8	5.19	1463223469	4	177.0	8
d ni	AT8	5.19	1463478140	1	177.0	8
d ni	AT8	5.19	1463155878	3	177.0	8
d ni	AT9	5.19	1464622089	3	177.0	8
d ni	AT9	5.19	1463232940	4	177.0	8
d ni	AT9	5.19	1464615853	3	177.0	8
d ni	AT9	5.19	1463091812	3	177.0	8
d ni	AT9	5.19	1464614838	6	177.0	8
d ni	AT9	5.19	1463345854	6	177.0	8
d ni	AT9	5.19	1464634022	5	177.0	8
d ni	AT9	5.19	1464628463	2	177.0	8
d ni	AT9	5.19	1463230217	3	177.0	8
d ni	AT9	5.19	1463494408	4	177.0	8
d ni	AT9	5.19	1463339044	1	177.0	8
d ni	NT3	5.19	1464542193	4	177.0	8
d ni	NT3	5.19	1464542574	6	177.0	8
d ni	NT3	5.19	1464529199	7	177.0	8
d ni	NT3	5.19	1462952254	5	177.0	8
d ni	NT3	5.19	1463343294	5	177.0	8
d ni	NT3	5.19	1463349319	5	177.0	8
d ni	NT3	5.19	1463253348	4	177.0	8
d ni	NT3	5.19	1464540710	5	177.0	8
d ni	NT3	5.19	1463252430	6	177.0	8
d ni	NT3	5.19	1463421796	6	177.0	8
d ni	NT3	5.19	1463583354	7	177.0	8
d ni	AT10	5.19	1463165468	5	177.0	8
d ni	AT10	5.19	1463416439	2	177.0	8
d ni	AT10	5.19	1463414516	3	177.0	8
d ni	AT10	5.19	1463501458	6	177.0	8
d ni	AT10	5.19	1463416005	6	177.0	8
d ni	AT10	5.19	1463341840	1	177.0	8
d ni	VT7	5.19	1463217412	2	177.0	8
d ni	VT7	5.19	1463323588	3	177.0	8
d ni	VT7	5.19	1464597202	2	177.0	8
d ni	VT7	5.19	1464602684	6	177.0	8
d ni	VT7	5.19	1463822699	3	177.0	8
d ni	VT7	5.19	1463827073	3	177.0	8
d ni	VT7	5.19	1463074702	5	177.0	8
d ni	VT7	5.19	1464597704	3	177.0	8
d ni	VT7	5.19	1463337698	1	177.0	8
d ni	NT4	5.19	1462990524	3	177.0	8
d ni	NT4	5.19	1463954986	7	177.0	8
d ni	NT4	5.19	1463434688	4	177.0	8
d ni	NT4	5.19	1463924884	5	177.0	8
d ni	NT4	5.19	1463953760	7	177.0	8
d ni	NT4	5.19	1463932979	4	177.0	8
d ni	NT4	5.19	1463430622	5	177.0	8
d ni	NT4	5.19	1463934119	5	177.0	8
d ni	NT4	5.19	1463060268	6	177.0	8
d ni	NT4	5.19	1463602101	6	177.0	8
d ni	VT8	5.19	1464189061	7	177.0	8
d ni	VT8	5.19	1463392863	3	177.0	8
d ni	VT8	5.19	1463223469	5	177.0	8
d ni	VT8	5.19	1463478140	1	177.0	8
d ni	VT8	5.19	1463155878	1	177.0	8
d ni	VT6	5.19	1463653367	3	177.0	8
d ni	VT6	5.19	1463153889	3	177.0	8
d ni	VT6	5.19	1463066048	4	177.0	8
d ni	VT6	5.19	1463153213	6	177.0	8
d ni	VT6	5.19	1463212300	5	177.0	8
d ni	NT2	5.19	1463240275	6	177.0	8
d ni	NT2	5.19	1464643519	3	177.0	8
d ni	NT2	5.19	1463763813	5	177.0	8
d ni	NT2	5.19	1463747815	5	177.0	8
d ni	NT2	5.19	1463771502	3	177.0	8
d ni	NT2	5.19	1463524709	1	177.0	8
d ni	NT2	5.19	1463172770	6	177.0	8
d ni	NT2	5.19	1463738868	4	177.0	8
d ni	NT2	5.19	1463765502	4	177.0	8
d ni	AT7	5.19	1464602684	4	177.0	8
d ni	AT7	5.19	1463217412	6	177.0	8
d ni	AT7	5.19	1463337698	3	177.0	8
d ni	AT7	5.19	1464597202	2	177.0	8
d ni	AT7	5.19	1463822699	5	177.0	8
d ni	AT7	5.19	1464597704	3	177.0	8
d ni	AT7	5.19	1463323588	2	177.0	8
d ni	AT7	5.19	1463074702	3	177.0	8
d ni	AT7	5.19	1463827073	6	177.0	8
d ni	VT5	5.19	1464116511	1	177.0	8
d ni	VT5	5.19	1464093820	5	177.0	8
d ni	VT5	5.19	1463346155	3	177.0	8
d ni	VT5	5.19	1463776566	3	177.0	8
d ni	VT5	5.19	1463259515	1	177.0	8
d ni	VT5	5.19	1463262579	3	177.0	8
d ni	VT5	5.19	1463650222	4	177.0	8
d ni	NT10	5.19	1463165468	6	177.0	8
d ni	NT10	5.19	1463416439	4	177.0	8
d ni	NT10	5.19	1463416005	4	177.0	8
d ni	NT10	5.19	1463341840	1	177.0	8
d ni	NT10	5.19	1463414516	3	177.0	8
d ni	NT10	5.19	1463501458	6	177.0	8
d ni	NT9	5.19	1463494408	7	177.0	8
d ni	NT9	5.19	1463345854	5	177.0	8
d ni	NT9	5.19	1463230217	6	177.0	8
d ni	NT9	5.19	1463232940	4	177.0	8
d ni	NT9	5.19	1464628463	7	177.0	8
d ni	NT9	5.19	1464615853	4	177.0	8
d ni	NT9	5.19	1464634022	7	177.0	8
d ni	NT9	5.19	1464614838	7	177.0	8
d ni	NT9	5.19	1463091812	5	177.0	8
d ni	NT9	5.19	1464622089	2	177.0	8
d ni	NT9	5.19	1463339044	7	177.0	8
d ni	AT4	5.19	1463924884	3	177.0	8
d ni	AT4	5.19	1463953760	6	177.0	8
d ni	AT4	5.19	1463430622	2	177.0	8
d ni	AT4	5.19	1463954986	1	177.0	8
d ni	AT4	5.19	1463434688	2	177.0	8
d ni	AT4	5.19	1463934119	6	177.0	8
d ni	AT4	5.19	1463060268	1	177.0	8
d ni	AT4	5.19	1462990524	4	177.0	8
d ni	AT4	5.19	1463602101	1	177.0	8
d ni	AT4	5.19	1463932979	5	177.0	8
d ni	NT8	5.19	1463478140	1	177.0	8
d ni	NT8	5.19	1463223469	4	177.0	8
d ni	NT8	5.19	1463155878	3	177.0	8
d ni	NT8	5.19	1464189061	7	177.0	8
d ni	NT8	5.19	1463392863	2	177.0	8
d ni	AT5	5.19	1464116511	4	177.0	8
d ni	AT5	5.19	1463776566	4	177.0	8
d ni	AT5	5.19	1463650222	6	177.0	8
d ni	AT5	5.19	1463262579	3	177.0	8
d ni	AT5	5.19	1464093820	4	177.0	8
d ni	AT5	5.19	1463259515	3	177.0	8
d ni	AT5	5.19	1463346155	3	177.0	8
d ni	AT6	5.19	1463153213	7	177.0	8
d ni	AT6	5.19	1463153889	5	177.0	8
d ni	AT6	5.19	1463212300	4	177.0	8
d ni	AT6	5.19	1463653367	2	177.0	8
d ni	AT6	5.19	1463066048	2	177.0	8
d ni	VT2	5.19	1463172770	4	177.0	8
d ni	VT2	5.19	1463747815	2	177.0	8
d ni	VT2	5.19	1463524709	4	177.0	8
d ni	VT2	5.19	1463771502	3	177.0	8
d ni	VT2	5.19	1463765502	3	177.0	8
d ni	VT2	5.19	1463738868	1	177.0	8
d ni	VT2	5.19	1463240275	6	177.0	8
d ni	VT2	5.19	1464643519	4	177.0	8
d ni	VT2	5.19	1463763813	2	177.0	8
d ni	VT1	5.19	1463170367	2	177.0	8
d ni	VT1	5.19	1463171614	3	177.0	8
d ni	VT1	5.19	1464257166	5	177.0	8
d ni	VT1	5.19	1463138729	1	177.0	8
d ni	VT1	5.19	1463139948	5	177.0	8
d ni	VT1	5.19	1463138891	1	177.0	8
d ni	VT1	5.19	1464341364	2	177.0	8
d ni	VT1	5.19	1463169611	4	177.0	8
d ni	VT3	5.19	1464542193	4	177.0	8
d ni	VT3	5.19	1463583354	3	177.0	8
d ni	VT3	5.19	1463252430	3	177.0	8
d ni	VT3	5.19	1463253348	1	177.0	8
d ni	VT3	5.19	1463343294	3	177.0	8
d ni	VT3	5.19	1464529199	6	177.0	8
d ni	VT3	5.19	1462952254	5	177.0	8
d ni	VT3	5.19	1464540710	4	177.0	8
d ni	VT3	5.19	1463421796	5	177.0	8
d ni	VT3	5.19	1464542574	5	177.0	8
d ni	VT3	5.19	1463349319	2	177.0	8
d ni	AT2	5.19	1463765502	2	177.0	8
d ni	AT2	5.19	1463771502	3	177.0	8
d ni	AT2	5.19	1463747815	5	177.0	8
d ni	AT2	5.19	1463240275	2	177.0	8
d ni	AT2	5.19	1464643519	2	177.0	8
d ni	AT2	5.19	1463172770	5	177.0	8
d ni	AT2	5.19	1463524709	2	177.0	8
d ni	AT2	5.19	1463763813	4	177.0	8
d ni	AT2	5.19	1463738868	2	177.0	8
d ni	AT3	5.19	1463583354	4	177.0	8
d ni	AT3	5.19	1463252430	6	177.0	8
d ni	AT3	5.19	1464542193	4	177.0	8
d ni	AT3	5.19	1464540710	5	177.0	8
d ni	AT3	5.19	1462952254	5	177.0	8
d ni	AT3	5.19	1463349319	1	177.0	8
d ni	AT3	5.19	1464542574	4	177.0	8
d ni	AT3	5.19	1463421796	3	177.0	8
d ni	AT3	5.19	1463253348	1	177.0	8
d ni	AT3	5.19	1463343294	4	177.0	8
d ni	AT3	5.19	1464529199	3	177.0	8
d ni	NT6	5.19	1463153889	3	177.0	8
d ni	NT6	5.19	1463066048	4	177.0	8
d ni	NT6	5.19	1463153213	6	177.0	8
d ni	NT6	5.19	1463212300	5	177.0	8
d ni	NT6	5.19	1463653367	3	177.0	8
d ni	VT10	5.19	1463414516	4	177.0	8
d ni	VT10	5.19	1463416439	4	177.0	8
d ni	VT10	5.19	1463416005	3	177.0	8
d ni	VT10	5.19	1463501458	5	177.0	8
d ni	VT10	5.19	1463341840	1	177.0	8
d ni	VT10	5.19	1463165468	7	177.0	8
d ni	NT7	5.19	1464597704	5	177.0	8
d ni	NT7	5.19	1463337698	2	177.0	8
d ni	NT7	5.19	1463822699	5	177.0	8
d ni	NT7	5.19	1463827073	6	177.0	8
d ni	NT7	5.19	1463323588	4	177.0	8
d ni	NT7	5.19	1463217412	5	177.0	8
d ni	NT7	5.19	1464602684	7	177.0	8
d ni	NT7	5.19	1464597202	5	177.0	8
d ni	NT7	5.19	1463074702	4	177.0	8
d ni	NT5	5.19	1464093820	6	177.0	8
d ni	NT5	5.19	1464116511	4	177.0	8
d ni	NT5	5.19	1463259515	4	177.0	8
d ni	NT5	5.19	1463650222	3	177.0	8
d ni	NT5	5.19	1463346155	4	177.0	8
d ni	NT5	5.19	1463776566	3	177.0	8
d ni	NT5	5.19	1463262579	3	177.0	8
d ni	AT1	5.19	1463138891	1	177.0	8
d ni	AT1	5.19	1463138729	2	177.0	8
d ni	AT1	5.19	1464257166	2	177.0	8
d ni	AT1	5.19	1464341364	5	177.0	8
d ni	AT1	5.19	1463170367	1	177.0	8
d ni	AT1	5.19	1463171614	3	177.0	8
d ni	AT1	5.19	1463139948	2	177.0	8
d ni	AT1	5.19	1463169611	4	177.0	8
d ni	VT4	5.19	1463934119	4	177.0	8
d ni	VT4	5.19	1462990524	1	177.0	8
d ni	VT4	5.19	1463924884	6	177.0	8
d ni	VT4	5.19	1463602101	1	177.0	8
d ni	VT4	5.19	1463932979	4	177.0	8
d ni	VT4	5.19	1463060268	2	177.0	8
d ni	VT4	5.19	1463954986	3	177.0	8
d ni	VT4	5.19	1463434688	2	177.0	8
d ni	VT4	5.19	1463953760	4	177.0	8
d ni	VT4	5.19	1463430622	3	177.0	8
d ni	VT9	5.19	1464628463	3	177.0	8
d ni	VT9	5.19	1464622089	1	177.0	8
d ni	VT9	5.19	1463232940	2	177.0	8
d ni	VT9	5.19	1463339044	2	177.0	8
d ni	VT9	5.19	1463091812	3	177.0	8
d ni	VT9	5.19	1464634022	1	177.0	8
d ni	VT9	5.19	1463345854	6	177.0	8
d ni	VT9	5.19	1464614838	3	177.0	8
d ni	VT9	5.19	1463230217	4	177.0	8
d ni	VT9	5.19	1464615853	2	177.0	8
d ni	VT9	5.19	1463494408	5	177.0	8
rz w	AT7	2.484	1463074702	2	22.0	9
rz w	VT6	2.484	1463153889	3	22.0	9
rz w	NT3	2.484	1464540710	1	22.0	9
rz w	VT5	2.484	1463776566	4	22.0	9
rz w	AT7	2.484	1464597704	3	22.0	9
rz w	NT2	2.484	1463240275	3	22.0	9
rz w	VT6	2.484	1463066048	5	22.0	9
rz w	AT7	2.484	1463827073	2	22.0	9
rz w	NT3	2.484	1463343294	2	22.0	9
rz w	NT1	2.484	1463138891	4	22.0	9
rz w	VT2	2.484	1463738868	3	22.0	9
rz w	NT4	2.484	1463954986	3	22.0	9
rz w	VT3	2.484	1464529199	5	22.0	9
rz w	AT7	2.484	1463822699	4	22.0	9
rz w	NT4	2.484	1463924884	5	22.0	9
rz w	VT7	2.484	1463337698	2	22.0	9
rz w	VT7	2.484	1463323588	2	22.0	9
rz w	VT5	2.484	1464093820	2	22.0	9
rz w	NT9	2.484	1463494408	6	22.0	9
rz w	AT5	2.484	1463650222	5	22.0	9
rz w	NT3	2.484	1464529199	4	22.0	9
rz w	NT2	2.484	1463524709	1	22.0	9
rz w	NT1	2.484	1464257166	2	22.0	9
rz w	AT9	2.484	1463230217	2	22.0	9
rz w	VT2	2.484	1463763813	3	22.0	9
rz w	NT10	2.484	1463341840	7	22.0	9
rz w	NT1	2.484	1463171614	1	22.0	9
rz w	NT1	2.484	1463139948	1	22.0	9
rz w	VT8	2.484	1464189061	5	22.0	9
rz w	VT8	2.484	1463392863	1	22.0	9
rz w	VT7	2.484	1464597202	2	22.0	9
rz w	VT6	2.484	1463653367	2	22.0	9
rz w	AT4	2.484	1463954986	1	22.0	9
rz w	NT3	2.484	1464542574	2	22.0	9
rz w	NT9	2.484	1463345854	6	22.0	9
rz w	VT2	2.484	1463771502	3	22.0	9
rz w	AT7	2.484	1464602684	5	22.0	9
rz w	AT7	2.484	1463337698	3	22.0	9
rz w	VT5	2.484	1463259515	1	22.0	9
rz w	AT8	2.484	1464189061	3	22.0	9
rz w	AT8	2.484	1463223469	3	22.0	9
rz w	AT8	2.484	1463392863	1	22.0	9
rz w	VT5	2.484	1463346155	2	22.0	9
rz w	AT6	2.484	1463066048	3	22.0	9
rz w	NT2	2.484	1463747815	4	22.0	9
rz w	NT9	2.484	1463232940	5	22.0	9
rz w	NT9	2.484	1464615853	3	22.0	9
rz w	NT9	2.484	1463339044	1	22.0	9
rz w	AT9	2.484	1464628463	3	22.0	9
rz w	NT10	2.484	1463414516	5	22.0	9
rz w	NT10	2.484	1463501458	7	22.0	9
rz w	AT5	2.484	1464116511	2	22.0	9
rz w	AT5	2.484	1463259515	1	22.0	9
rz w	VT3	2.484	1463343294	3	22.0	9
rz w	VT3	2.484	1462952254	3	22.0	9
rz w	NT1	2.484	1463170367	2	22.0	9
rz w	NT1	2.484	1463169611	3	22.0	9
rz w	NT3	2.484	1463253348	1	22.0	9
rz w	NT1	2.484	1463138729	7	22.0	9
rz w	VT2	2.484	1463172770	4	22.0	9
rz w	NT9	2.484	1464614838	6	22.0	9
rz w	VT2	2.484	1463765502	4	22.0	9
rz w	AT5	2.484	1463262579	5	22.0	9
rz w	AT5	2.484	1464093820	4	22.0	9
rz w	AT9	2.484	1463345854	6	22.0	9
rz w	AT9	2.484	1464614838	3	22.0	9
rz w	AT9	2.484	1464615853	2	22.0	9
rz w	AT6	2.484	1463653367	3	22.0	9
rz w	AT6	2.484	1463153889	3	22.0	9
rz w	AT6	2.484	1463212300	2	22.0	9
rz w	NT1	2.484	1464341364	5	22.0	9
rz w	VT1	2.484	1463139948	1	22.0	9
rz w	VT1	2.484	1464257166	2	22.0	9
rz w	NT9	2.484	1464622089	3	22.0	9
rz w	VT2	2.484	1463747815	4	22.0	9
rz w	AT9	2.484	1464634022	7	22.0	9
rz w	AT9	2.484	1463339044	1	22.0	9
rz w	AT8	2.484	1463478140	2	22.0	9
rz w	AT8	2.484	1463155878	1	22.0	9
rz w	AT4	2.484	1463602101	4	22.0	9
rz w	AT4	2.484	1463953760	2	22.0	9
rz w	AT4	2.484	1463932979	2	22.0	9
rz w	AT4	2.484	1463060268	1	22.0	9
rz w	VT1	2.484	1463138891	1	22.0	9
rz w	NT3	2.484	1463252430	3	22.0	9
rz w	NT4	2.484	1463602101	3	22.0	9
rz w	VT2	2.484	1463524709	2	22.0	9
rz w	NT4	2.484	1462990524	4	22.0	9
rz w	AT5	2.484	1463346155	1	22.0	9
rz w	NT6	2.484	1463153889	3	22.0	9
rz w	NT6	2.484	1463212300	3	22.0	9
rz w	NT6	2.484	1463066048	5	22.0	9
rz w	VT6	2.484	1463153213	7	22.0	9
